gate_index,instance_name,original_cell,variant_cell,variant_area_um2,fixed_input_slew_ps,output_capacitance_fF,cell_delay_ps,global_T_period_ps,global_T_skew_ps,global_T_setup_ps,global_T_hold_ps,t_clk_q_max_ps,t_clk_q_min_ps,wire_resistance_ohm,wire_capacitance_fF,downstream_input_cap_fF,clock_period_ps_and_freq,global_slack_ps
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_1,3.7536,331.6,0.5,168.099095187443,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_1,3.7536,331.6,1.2632100000000002,174.518931596604,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_1,3.7536,331.6,3.1913699999999996,187.2426609911734,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_1,3.7536,331.6,8.06272,212.14670249109741,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_1,3.7536,331.6,20.3697,267.98383202137705,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_1,3.7536,331.6,51.4623,513.5411975960286,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_1,3.7536,331.6,130.015,1130.8806101733835,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_2,5.0048,331.6,0.5,221.3975226769119,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_2,5.0048,331.6,1.46462,226.66876363616626,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_2,5.0048,331.6,4.29024,238.23854234349895,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_2,5.0048,331.6,12.5672,260.97414814158384,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_2,5.0048,331.6,36.8123,307.7644317005581,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_2,5.0048,331.6,107.832,520.6434121414535,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_2,5.0048,331.6,315.867,1199.7690194931492,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_4,7.5072,331.6,0.5,240.41616506058108,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_4,7.5072,331.6,1.61188,244.08737858817912,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_4,7.5072,331.6,5.19629,253.29770801586182,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_4,7.5072,331.6,16.7515,273.31388638961874,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_4,7.5072,331.6,54.00279999999999,315.6833807223585,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_4,7.5072,331.6,174.09199999999998,496.3303195618188,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_4,7.5072,331.6,561.228,1213.5380154826398,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_6,11.2608,331.6,0.5,220.81519280762802,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_6,11.2608,331.6,1.70478,223.4647285007817,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_6,11.2608,331.6,5.81257,230.81123148260738,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_6,11.2608,331.6,19.8183,248.06038295316372,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_6,11.2608,331.6,67.5719,285.8579033333153,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_6,11.2608,331.6,230.39100000000002,453.374621389293,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_6,11.2608,331.6,785.532,1188.8070609827594,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_8,15.0144,331.6,0.5,221.11779898807447,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_8,15.0144,331.6,2.32079,224.14856129089415,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_8,15.0144,331.6,10.7722,234.966535003716,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_8,15.0144,331.6,50.0,265.7223091068379,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_8,15.0144,331.6,232.079,390.4540677015607,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_8,15.0144,331.6,1077.22,1293.1138734549186,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_8,15.0144,331.6,5000.0,5463.686847705695,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_12,20.0192,331.6,0.5,229.42583089941286,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_12,20.0192,331.6,2.32079,231.59426281567303,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_12,20.0192,331.6,10.7722,239.93084542123373,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_12,20.0192,331.6,50.0,264.79014988679825,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_12,20.0192,331.6,232.079,335.43958793834935,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_12,20.0192,331.6,1077.22,965.323485231842,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_12,20.0192,331.6,5000.0,3923.568708572575,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_16,27.5264,331.6,0.5,232.84961818586748,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_16,27.5264,331.6,2.32079,234.69228966418444,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_16,27.5264,331.6,10.7722,242.14170769304596,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_16,27.5264,331.6,50.0,265.6257674729423,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_16,27.5264,331.6,232.079,336.24779828425466,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_16,27.5264,331.6,1077.22,875.2505339460176,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
1,rebuffer387,sky130_fd_sc_hd__buf_6,sky130_fd_sc_hd__buf_16,27.5264,331.6,5000.0,3503.009512246711,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,125.2955,13.427934790000004,11.404,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_1,3.7536,65.05,0.5,40.3377868815176,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_1,3.7536,65.05,1.3351700000000002,47.217677478003665,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_1,3.7536,65.05,3.56533,61.45732719829942,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_1,3.7536,65.05,9.520620000000001,95.61023227364434,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_1,3.7536,65.05,25.4232,186.04439667873743,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_1,3.7536,65.05,67.8883,424.7963615957924,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_1,3.7536,65.05,181.284,1066.1090713710917,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_2,3.7536,65.05,0.5,36.65090772283681,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_2,3.7536,65.05,1.47641,42.086597666607545,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_2,3.7536,65.05,4.35958,53.73178545898464,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_2,3.7536,65.05,12.873000000000001,81.43280560129563,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_2,3.7536,65.05,38.0118,159.99031549052438,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_2,3.7536,65.05,112.24199999999999,391.40649244171203,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_2,3.7536,65.05,331.431,1066.1435457463178,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_4,6.256,65.05,0.5,39.351705642252576,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_4,6.256,65.05,1.6127500000000001,42.91168574813495,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_4,6.256,65.05,5.20193,51.74825521530521,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_4,6.256,65.05,16.7788,74.41798577149771,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_4,6.256,65.05,54.1202,143.57238008122167,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_4,6.256,65.05,174.565,363.70800838564713,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_4,6.256,65.05,563.059,1070.4173692044112,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_6,8.7584,65.05,0.5,40.927314462418394,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_6,8.7584,65.05,1.70379,43.73171504461279,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_6,8.7584,65.05,5.80578,51.15744206163445,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_6,8.7584,65.05,19.7837,71.47690649095557,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_6,8.7584,65.05,67.4143,135.5308162524102,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_6,8.7584,65.05,229.719,348.90925290960195,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_6,8.7584,65.05,782.786,1073.0720055113059,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_8,11.2608,65.05,0.5,41.48356632819497,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_8,11.2608,65.05,1.78511,43.765378822372305,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_8,11.2608,65.05,6.3732299999999995,50.23595321202,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_8,11.2608,65.05,22.753800000000002,68.53555228255681,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_8,11.2608,65.05,81.236,128.65077997262804,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_8,11.2608,65.05,290.03000000000003,336.6472645462792,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_8,11.2608,65.05,1035.4699999999998,1079.6526137501426,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_12,16.2656,65.05,0.5,43.79442951049233,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_12,16.2656,65.05,1.88097,45.443808093179946,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_12,16.2656,65.05,7.07612,50.83040397686221,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_12,16.2656,65.05,26.62,67.10595833135038,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_12,16.2656,65.05,100.143,122.22733440499213,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_12,16.2656,65.05,376.732,323.82140033976964,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_12,16.2656,65.05,1417.25,1077.662793343486,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_16,20.0192,65.05,0.5,45.241376914989814,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_16,20.0192,65.05,1.93541,46.698863729159186,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_16,20.0192,65.05,7.4916,51.532309430482066,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_16,20.0192,65.05,28.9986,66.39041003099172,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
2,_232_,sky130_fd_sc_hd__inv_4,sky130_fd_sc_hd__inv_16,20.0192,65.05,112.248,117.50789085390916,1100.0,-3.499999999999943,-847.2,170.10000000000002,546.2,537.8000000000001,77.8415,5.27331268,6.118,1100.000 ps (0.909 GHz),-1692.0
